game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht
8f9a5ccf-1ec4-45e1-87ec-dc3f9f55877e,2020-04-16,00:32,Champions League B,Тоттенхэм Хотспур,labotryas,HOME,1,0,1,W,D,W
8f9a5ccf-1ec4-45e1-87ec-dc3f9f55877e,2020-04-16,00:32,Champions League B,Бавария,Kray,AWAY,0,0,0,L,D,L
4d5d3d20-a330-434b-9ffb-4dd3856e12c0,2020-04-16,00:44,Champions League B,Бавария,Kray,HOME,0,0,0,L,D,L
4d5d3d20-a330-434b-9ffb-4dd3856e12c0,2020-04-16,00:44,Champions League B,Наполи,MeLToSiK,AWAY,1,0,1,W,D,W
f23872c3-74cb-437a-b62f-fc37bb9d1dc8,2020-04-16,00:44,Champions League B,ПСЖ,KRaftVK,HOME,2,1,1,D,D,D
f23872c3-74cb-437a-b62f-fc37bb9d1dc8,2020-04-16,00:44,Champions League B,Тоттенхэм Хотспур,labotryas,AWAY,2,1,1,D,D,D
02518fbe-10f6-4678-a1ce-9001b2561458,2020-04-16,00:56,Champions League B,ПСЖ,KRaftVK,HOME,1,0,1,W,D,W
02518fbe-10f6-4678-a1ce-9001b2561458,2020-04-16,00:56,Champions League B,Наполи,MeLToSiK,AWAY,0,0,0,L,D,L
216619a6-933a-4c8b-b8a1-63613858473c,2020-04-16,00:56,Champions League B,Реал Мадрид,Upcake22,HOME,0,0,0,D,D,D
216619a6-933a-4c8b-b8a1-63613858473c,2020-04-16,00:56,Champions League B,Тоттенхэм Хотспур,labotryas,AWAY,0,0,0,D,D,D
02cd8a7c-ab23-4b07-9627-ac97c52bf5e2,2020-04-16,01:08,Champions League B,Бавария,Kray,HOME,2,1,1,D,D,D
02cd8a7c-ab23-4b07-9627-ac97c52bf5e2,2020-04-16,01:08,Champions League B,ПСЖ,KRaftVK,AWAY,2,1,1,D,D,D
4f62a5d8-42c2-4bb0-a0ea-2529987a3551,2020-04-16,01:08,Champions League B,Наполи,MeLToSiK,HOME,1,0,1,D,L,W
4f62a5d8-42c2-4bb0-a0ea-2529987a3551,2020-04-16,01:08,Champions League B,Реал Мадрид,Upcake22,AWAY,1,1,0,D,W,L
276a7ba2-e780-4108-886b-c9b0ded62fe6,2020-04-16,01:20,Champions League B,Реал Мадрид,Upcake22,HOME,1,1,0,L,W,L
276a7ba2-e780-4108-886b-c9b0ded62fe6,2020-04-16,01:20,Champions League B,Бавария,Kray,AWAY,3,0,3,W,L,W
04c08817-aaba-4691-9aa3-0ad596498f34,2020-04-16,01:20,Champions League B,Тоттенхэм Хотспур,labotryas,HOME,0,0,0,D,D,D
04c08817-aaba-4691-9aa3-0ad596498f34,2020-04-16,01:20,Champions League B,Наполи,MeLToSiK,AWAY,0,0,0,D,D,D
2fe5c53a-95c3-4ad2-8e1d-8f6c65130379,2020-04-16,01:32,Champions League B,Бавария,Kray,HOME,1,1,0,W,W,D
2fe5c53a-95c3-4ad2-8e1d-8f6c65130379,2020-04-16,01:32,Champions League B,Тоттенхэм Хотспур,labotryas,AWAY,0,0,0,L,L,D
9659544a-01e8-45b2-9eef-01af11e7b29a,2020-04-16,01:32,Champions League B,ПСЖ,KRaftVK,HOME,1,0,1,D,L,W
9659544a-01e8-45b2-9eef-01af11e7b29a,2020-04-16,01:32,Champions League B,Реал Мадрид,Upcake22,AWAY,1,1,0,D,W,L
2e7f0407-9066-485d-8d11-6774e756dcc5,2020-04-16,01:44,Champions League B,Наполи,MeLToSiK,HOME,3,2,1,W,W,W
2e7f0407-9066-485d-8d11-6774e756dcc5,2020-04-16,01:44,Champions League B,Бавария,Kray,AWAY,1,1,0,L,L,L
54ba06b9-f76e-4b14-9978-57991bef9020,2020-04-16,01:44,Champions League B,Тоттенхэм Хотспур,labotryas,HOME,1,0,1,W,D,W
54ba06b9-f76e-4b14-9978-57991bef9020,2020-04-16,01:44,Champions League B,ПСЖ,KRaftVK,AWAY,0,0,0,L,D,L
6e553166-bb0b-4862-88bf-830208ce2023,2020-04-16,23:56,Champions League B,Наполи,MeLToSiK,HOME,4,2,2,W,W,W
6e553166-bb0b-4862-88bf-830208ce2023,2020-04-16,23:56,Champions League B,Реал Мадрид,KRaftVK,AWAY,0,0,0,L,L,L
95ace50b-320f-467c-8841-273598288303,2020-04-16,23:56,Champions League B,Тоттенхэм Хотспур,labotryas,HOME,1,1,0,D,W,L
95ace50b-320f-467c-8841-273598288303,2020-04-16,23:56,Champions League B,Бавария,Upcake22,AWAY,1,0,1,D,L,W
c3336baf-4d27-47f8-9258-402b0fdaf362,2020-04-16,02:24,Champions League C,Атлетико Мадрид,MeLToSiK,HOME,3,2,1,W,W,W
c3336baf-4d27-47f8-9258-402b0fdaf362,2020-04-16,02:24,Champions League C,Аякс,KRaftVK,AWAY,0,0,0,L,L,L
943d8239-15d5-426e-a911-aa46ced7c46e,2020-04-16,02:24,Champions League C,Интер,labotryas,HOME,0,0,0,D,D,D
943d8239-15d5-426e-a911-aa46ced7c46e,2020-04-16,02:24,Champions League C,Челси,Upcake22,AWAY,0,0,0,D,D,D
d079d07c-4c74-4c18-b3e1-aef4049a11c1,2020-04-16,02:36,Champions League C,Аякс,KRaftVK,HOME,2,0,2,D,D,D
d079d07c-4c74-4c18-b3e1-aef4049a11c1,2020-04-16,02:36,Champions League C,Боруссия Дортмунд,Kray,AWAY,2,0,2,D,D,D
1c4f34e8-70e4-4dbd-8d9e-19bfea1b57d2,2020-04-16,02:36,Champions League C,Челси,Upcake22,HOME,1,0,1,L,L,L
1c4f34e8-70e4-4dbd-8d9e-19bfea1b57d2,2020-04-16,02:36,Champions League C,Атлетико Мадрид,MeLToSiK,AWAY,3,1,2,W,W,W
ab4b9cc4-cf23-41c8-8b30-ab9d3039d6df,2020-04-16,02:48,Champions League C,Атлетико Мадрид,MeLToSiK,HOME,1,1,0,W,W,D
